inchikey,smiles,pchembl,chembl_id
TZYOFBHYLHBTFK-LQLHWDHISA-N,CC(C)[C@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccncc1)C(C)C,8.64,CHEMBL109221
TZYOFBHYLHBTFK-XAYNKGEHSA-N,CC(C)[C@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccncc1)C(C)C,8.77,CHEMBL322804
TZZRRBGCPAKVFR-BEMMSGBLSA-N,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)CC(O)CN1CCCCC1C(=O)NC(C)(C)C)C(=O)NCc1nc2ccccc2[nH]1,7.52,CHEMBL40829
UAAFDGLQBXXZIZ-WUFINQPMSA-N,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](CSc1ccc2ccccc2c1)NC(=O)c1cccc(N)c1Cl,7.8,CHEMBL162685
UAAYYKMYQJYAMU-BUSXIPJBSA-N,CCC(c1cccc(NC(=O)[C@H](C)NC(=O)OC(C)(C)C)c1)c1c(O)oc2ccccc2c1=O,6.77,CHEMBL120832
UADOOGITMYZIDM-QHVVJTBISA-N,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@@H]2CCO[C@@H]21,6.698970004336019,CHEMBL105753
UAGMMVMSKWXABJ-YCAIVTLESA-N,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)OC)C(C)O)[C@@H](C)CC)cc2c1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)OC)C(C)O,,CHEMBL407689
UALVNGSMKABHQE-UHFFFAOYSA-N,CCC(C1=C(O)OC(CC)(c2cccc(NS(=O)(=O)c3ccc(C#N)cc3)c2)CC1=O)c1cccc(NS(=O)(=O)c2ccc(C#N)cc2)c1,,CHEMBL21798
UAPUQZADSPMAPK-GWCFXTLKSA-N,COC(=O)CNC(=O)[C@H](c1ccccc1)N1C[C@H](C)C1=O,,CHEMBL2371871
UAUIISPUXGSUCV-DMVQEWIISA-N,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)C1CC1,9.24,CHEMBL4646603
UAWPOYVQIDXTLH-NWJWHWDBSA-N,O=C1N(Cc2ccccc2)[C@H](Cc2c[nH]c3ccccc23)[C@H](O)[C@@H](O)[C@@H](Cc2c[nH]c3ccccc23)N1Cc1ccccc1,6.24,CHEMBL69457
UAXFDRCHYHQMCC-MBKURTIGSA-N,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(O)CN(Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C,7.75,CHEMBL324657
UAYCHAPZZMLARC-UHFFFAOYSA-N,CC(C)(C)c1ccccc1SC1=C(O)OC(c2ccccc2)(c2ccccc2)CC1=O,7.31,CHEMBL341294
UAYFIOZDCOFZEF-ROUUACIJSA-N,O=S(=O)(c1ccccc1)c1c(C2=N[C@H]3CCCC[C@@H]3N2)[nH]c2ccc(Cl)cc12,7.54,CHEMBL144409
UAYRWLHEPYFSRG-PAVQQWLGSA-N,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C[S+]([O-])c1ccc2ccccc2c1)NS(C)(=O)=O,8.46,CHEMBL273368
UBDJNLDVQBFRGZ-FOGBGCKRSA-N,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cc3cc(F)ccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,9.03,CHEMBL151080
UBEGCQHZVJEZFE-KXCDBBNJSA-N,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(=O)C1CCCC[C@H]1C(=O)NC(C)(C)C,6.85,CHEMBL308693
UBFFGLYHUXZQTE-UHFFFAOYSA-N,CCCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F,6.84163750790475,CHEMBL104658
UBSOHDSAEHUAAU-IMCABRTFSA-N,CC[C@H](C)[C@H](NC(=O)[C@H](C(C)C)[C@@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN)C(=O)NCc1ccccn1,7.96,CHEMBL3350191
UBSOHDSAEHUAAU-MTYIGEEXSA-N,CC[C@H](C)[C@H](NC(=O)[C@@H](C(C)C)C(O)C(O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CN)C(=O)NCc1ccccn1,7.61,CHEMBL3350210
UBUFVRJUGFJQSI-PPJSLLJVSA-N,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cnc3occc3c2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,9.46,CHEMBL2062137
UBUMJYMGNJHACT-NDEPHWFRSA-N,Cc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCCCNC(=O)OC2c3ccccc3-c3ccccc32)C(N)=O)cc1,6.97,CHEMBL180597
UBWLQXFVTNFBFT-RYTSNQFKSA-N,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H](CO)Cc1ccccc1,6.16,CHEMBL2367851
UBXGTZOFNPEVAI-QLWXXVCSSA-N,COc1cc(CN2C(=O)N(Cc3ccc(O)c(OC)c3)N(C(=O)CCc3ccccc3)C[C@@H](O)[C@H]2Cc2ccccc2)ccc1O,,CHEMBL198713
UCDZIDGCTSCJGC-JYMVAVOGSA-N,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)C(C)C)C(C)C,7.21,CHEMBL297492
UCDZIDGCTSCJGC-NEQFSTLYSA-N,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)C(C)C)C(C)C,5.31,CHEMBL49068
UCGMCPKWNDAGPA-SEVDZJIVSA-N,O[C@@H]([C@H](O)[C@@H](Cc1ccccc1)OCc1ccccc1)[C@@H](Cc1ccccc1)OCc1ccccc1,4.301029995663981,CHEMBL331073
UCLSJGAITFPVLP-SEVDZJIVSA-N,Cc1ccc(NC(=O)[C@H](OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H](OCc2ccccc2)C(=O)Nc2ccc(C)cc2O)c(O)c1,,CHEMBL340083
UCPOMLWZWRTIAA-UHFFFAOYSA-N,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,5.88,CHEMBL280527
UCRBSVWDZRQGAS-UHFFFAOYSA-N,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C3CCCC3)CC2=O)c(C(C)(C)C)cc1N,8.22,CHEMBL37541
UDAZJLRLVLQJFQ-UHFFFAOYSA-N,Cc1cc(SC2=C(O)OC(CCc3ccccc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1OS(=O)(=O)Cn1ccnc1,8.52,CHEMBL354829
UDBQSHPMEQJBIA-UHFFFAOYSA-N,COc1ccc2c(O)c(C(c3cccc(NC(=O)CCNC(=O)OC(C)(C)C)c3)C3CC3)c(=O)oc2c1,7.55,CHEMBL80529
UDFZCXXBDDYSFF-WESAGZJESA-N,COCCOCn1cc(C#CCN2C(=O)N(CC#Cc3cnn(COCCOC)c3)[C@H](Cc3ccccc3)[C@@H]3OC(C)(C)O[C@H]3[C@H]2Cc2ccccc2)cn1,6.0,CHEMBL444078
UDIOZAWKJLTRKM-YQAAHHDASA-N,CC(C)[C@H](NC(=O)[C@H](NCc1ccccc1)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NCc1ccccc1,-2.6200000000000045,CHEMBL358315
UDMBCSSLTHHNCD-KQYNXXCUSA-N,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,9.64,CHEMBL752
UDNCOTKJZZVWPV-UHFFFAOYSA-N,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3cccc4cccnc34)c2)C2CC2)c(=O)o1,8.46,CHEMBL78822
UDOCQJDXPWUMBL-XZWHSSHBSA-N,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cc1cc(=O)oc2cc(N(C)C)ccc12)S(=O)(=O)c1ccc(N)cc1,7.12,CHEMBL4783468
UDXFVUKEFBJVDS-VFFWHYEPSA-N,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2c(C)noc2C)cc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,8.42,CHEMBL382473
UDXPPATURNTFPK-BMYMHALSSA-N,COc1ccc(CN[C@@H](C(=O)N[C@H](C(=O)NCn2nnc3ccccc32)C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C)cc1,-1.179999999999941,CHEMBL342354
UDYOJVCTBJONLW-BXTSTYNKSA-N,COc1ccc(S(=O)(=O)N(CC2CCCC2)C[C@@H](O)CN2C(=O)[C@@H](CCN=[N+]=[N-])OC[C@@H]2Cc2ccccc2)cc1,7.09,CHEMBL384748
UDZJYEUABYTYDF-TUCRWICHSA-N,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCN(C)C1=O,,CHEMBL88391
UECQXOIMGNNVPE-UHFFFAOYSA-N,O=C(O)CCCC1(c2ccccc2)CC(=O)C(SCCc2ccccc2)=C(O)O1,6.57,CHEMBL126166
UEIIUHMWGABPPS-CYNCVGHESA-N,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2SCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CS(=O)(=O)c1ccc2ccccc2c1)NS(C)(=O)=O,9.698970004336019,CHEMBL98589
UEPOKQUTCCGJJF-LOSJGSFVSA-N,COc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc(OC)c1O,9.1,CHEMBL5180804
UEQSGAMFNRQLCK-UHFFFAOYSA-N,Cc1cc(SC2=C(O)OC(CCc3ccc(O)cc3)(C3CC3)CC2=O)c(C(C)(C)C)cc1N,8.39,CHEMBL35271
UEXFBEJFUYIGPH-OBWKWBNQSA-N,Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(O)c1C,9.1,CHEMBL49744
UFCZJNJTAXXEEG-ZDHSOWNUSA-N,CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccn2)C(=O)NCc2ccc(Cl)cc2Cl)N[C@H]1C(=O)NCCNC(=O)[C@@H]1N[C@@H]([C@H](NC(=O)Cc2ccccn2)C(=O)NCc2ccc(Cl)cc2Cl)SC1(C)C,7.85,CHEMBL269252
UFEHTJSUEDMRKN-XNMWZIBQSA-N,CC1(C)OC2[C@@H](O1)[C@@H](Cc1ccccc1)N(Cc1cccc(C#N)c1)C(=O)N(Cc1cccc(C#N)c1)[C@@H]2Cc1ccccc1,,CHEMBL137181
UFEKNFOQGIREOW-DDLQZHSQSA-N,COc1cccc(CN2C(=O)N(Cc3cccc(C(=O)Nc4cccc(C)n4)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,10.28,CHEMBL335424
UFELAQKNFHLHDW-DFZQTQITSA-N,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cnc3occc3c2Cl)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,9.6,CHEMBL325181
UFHRLSMTRRLBHO-UHFFFAOYSA-N,CC(C)c1ccccc1Sc1c(O)cc(-c2ccc(C#N)cc2)oc1=O,6.69,CHEMBL12485
UFKSXFTUEDJJKI-BELIEFIBSA-N,CC(C)(C)[C@H]1Cc2cc(F)ccc2S(=O)(=O)N(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCOC2)C1,6.58,CHEMBL5572473
UFPNFCNRHKGOLY-NDEPHWFRSA-N,COc1ccc(S(=O)(=O)N(CC2CCCC2)C[C@@H](O)CN(CCc2ccccc2)C(=O)Nc2ccccc2)cc1,4.698970004336019,CHEMBL120052
UFSMRNQSQSGJII-QYRZKEDASA-N,CC(C)(C)NC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)COc2cccc3ccccc23)CSC1(C)C,8.55,CHEMBL5280289
UFULAYFCSOUIOV-UHFFFAOYSA-N,NCCS,,CHEMBL602
UGIQVPANQLCVSP-LWSSLDFYSA-N,C=C(C)N1C(=O)N(C(=C)C)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,8.74,CHEMBL87503
UGLFTGRWLZUBNO-UHFFFAOYSA-N,O=c1cc(C(CC2CC2)CC2CC2)oc(O)c1C(c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1)C1CC1,8.28,CHEMBL311570
UGMGBADCLGQMSF-HFHXALQXSA-N,O=C1N(Cc2cccc(NCc3nc4ccccc4s3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1,10.23,CHEMBL311267
UGQOHQFBIXJPKW-XGXYBHOWSA-N,COc1ccc(CN[C@@H](C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)N(C)Cc2nc3ccccc3[nH]2)C(C)C)cc1,-1.0100000000001046,CHEMBL144448
UGRJYHCGADMBPB-PMFOINFDSA-N,Cc1cccc(C)c1NCC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1COC2OCCC21,,CHEMBL121477
UGSCYOQTKNVPEV-NMNNOPAHSA-N,CN(C)c1ccc2ccc(S(=O)(=O)N3CCN(C[C@@H](O)C[C@@H](Cc4ccccc4)C(=O)NC4c5ccccc5C[C@H]4O)[C@H](C(=O)NC(C)(C)C)C3)cc2n1,9.66,CHEMBL358139
UGTCZVWIXZGMAD-WZJLIZBTSA-N,CC(C)(C)NC(=O)c1cccc(CN2C(=O)N(c3cccc(N)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,9.39,CHEMBL87999
UGTWMVBFFBLRCK-CNTBMXMRSA-N,COc1ccc(S(=O)(=O)N(CC2CCCC2)C[C@@H](O)CN(CCc2ccccc2)C(=O)O[C@@H]2CO[C@H]3OCC[C@H]32)cc1,7.3,CHEMBL331879
UGWKGIFWPAHHGR-WRPBWQQDSA-N,CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)cs1,,CHEMBL346939
UHAQIEOQCFBSJX-CHQNGUEUSA-N,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)c1ccccc1)OCc1ccccc1,7.51,CHEMBL91102
UHIUCYNXSIAKLF-LOSJGSFVSA-N,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](CSc1ccc2ccccc2c1)NC(=O)CCC(N)=O,7.096910013008056,CHEMBL436034
UHSBEJWUSKIXFN-UHFFFAOYSA-N,CCCCCCC1(c2ccccc2)CC(=O)C(SCc2ccccc2)=C(O)O1,6.75,CHEMBL125556
UIGBGHYUIMACIZ-QEGGNFSNSA-N,O=C1N(CC2CC2)[C@H]([C@@H](F)Cc2ccccc2)[C@@H]([C@@H](F)Cc2ccccc2)N1CC1CC1,6.01,CHEMBL146380
UIHOSKBIJUZHAQ-MCGMGUOFSA-N,CC(C)(C)[C@H](NC(=O)NCc1ccccc1)C(=O)NN(Cc1ccccc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,7.66,CHEMBL370132
UIJRXKPRLLCJCS-ACHIHNKUSA-N,O=C(N[C@@H](Cc1ccccc1)[C@H](Cc1ccccc1)n1cc(CN2CCN(c3ccccn3)CC2)nn1)OC1CCCC1,,CHEMBL266766
UIJTVLDYMXSMIP-LJAQVGFWSA-N,COc1ccc(CN(Cc2ccc3c(c2)OCO3)/C(S)=N/CCCC[C@@H](CO)N(CCC(C)C)S(=O)(=O)c2ccc(N)cc2)cc1OC,8.54,CHEMBL361651
UILFLQPNLYRMIF-HKLIXATNSA-N,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)C(C)C(C)C(=O)OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2N=[N+]=[N-])CSC1(C)C,,CHEMBL435451
UIRAIYZUMVUPHQ-FUOQNJDISA-N,CC(C)(C)NC(=O)[C@@H]1C[C@H](Cl)CN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(O)c1Br,8.82,CHEMBL114216
UITHEXDZSDIRHI-QPMRDEQLSA-N,Cc1ccc(COC(=O)NC(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)cn1,,CHEMBL345691
UIUVVYHPBWPHDQ-WVBQXTTCSA-N,CC(C)[C@H](NC(=O)[C@H](NCc1ccccc1)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1)C(=O)NCc1ccccc1,7.29,CHEMBL105301
UJCFZUSDDLBZTG-LNQJTCQQSA-N,CN(CC(O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,5.0,CHEMBL49605
UJELYICLFNLWQA-IBQPRYRUSA-N,CCCC(NC(=O)CCCCCCCCCCCCCCC(=O)N[C@H](CC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(N)=O)C(=O)N[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC,,CHEMBL1791317
UJGHNBDMUOLZJF-AGOCENNXSA-N,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)CC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,3.7772835288524167,CHEMBL273768
UJHPSSIRIQYFHE-UHFFFAOYSA-N,CCCC(c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1)c1c(O)c2c(oc1=O)CCCCCC2,8.68,CHEMBL274470
UJIMFKSBLFMXCG-CCZNUBNBSA-N,CC(=O)N[C@H](CS(=O)(=O)c1ccc(F)cc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C,8.92,CHEMBL431455
UJJFGVJXCDGMLJ-IUWXNETQSA-N,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2c3ccccc3C[C@H]2O)=C1O,7.92,CHEMBL291974
UKBXETHUEAFLAY-UHFFFAOYSA-N,CC(C)(C)NC(=O)c1cc(C(C)(C)C)ccc1CCC(O)Cc1ccc2ccccc2c1C(=O)NC(C)(C)C,5.92,CHEMBL96099
UKHGTNBNXUQEFN-VIJSPRBVSA-N,O=C1N[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(-c2cc[nH]n2)c1,9.59,CHEMBL292043
UKHSWEHCBRIYHK-ZRTHHSRSSA-N,CC1(C)O[C@@H]2[C@@H](O1)[C@@H](Cc1ccccc1)N(CC#Cc1cn[nH]c1)C(=O)N(CC#Cc1cn[nH]c1)[C@@H]2Cc1ccccc1,6.0,CHEMBL353917
UKHWRIRAODZHTP-RAKSCHNQSA-N,CC(C)[C@@H]1NC(=O)CCCCOc2ccc(cc2)C[C@H]([C@H](O)CN2CCCC[C@H]2C(=O)NC(C)(C)C)NC1=O,7.77,CHEMBL87772
UKOAHKBCCOTOFZ-ZLESDFJESA-N,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,9.62,CHEMBL329750
UKSCCANEQLKVSQ-XZWHSSHBSA-N,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cc1cc(=O)oc2cc(N(C)C)ccc12)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,6.56,CHEMBL4757760
UKYRUNPIXFAIQO-HEVIKAOCSA-N,O=C(N[C@@H](Cc1ccccc1)[C@H](Cc1ccccc1)n1cc(CN2CCC(O)(c3ccc(Cl)c(C(F)(F)F)c3)CC2)nn1)OC1CCCC1,,CHEMBL384885
UKZQSSUNRDMWKJ-UGSBDYSCSA-N,COC(=O)NCCCC(C)(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2c(c1)OCO2,12.2839966563652,CHEMBL174779
ULBYZNDXPCBOLF-ZRTHHSRSSA-N,O=C1N(CCCCCCCO)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1CCCCCCCO,7.47,CHEMBL283885
ULCLWNYLBCRHKU-ABANCFTRSA-N,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](NCc1ccccc1)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,6.67,CHEMBL102428
ULKDBDNEPITDCM-IRAXVNTPSA-N,COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(F)(F)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(C)C)C(C)C,6.8,CHEMBL433088
ULRNZWUMNJXISM-UHFFFAOYSA-N,CCC(c1cccc(NS(=O)(=O)c2ccc(C#N)cc2)c1)c1c(O)c2c(oc1=O)CCCCCC2,11.154901959985743,CHEMBL16316
ULXLHMVSQUDJFT-GGJINPDOSA-N,CC(C)[C@H](COCc1ccccc1)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C,7.22,CHEMBL262702
ULXLHMVSQUDJFT-LXBGAXAESA-N,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@H](COCc1ccccc1)C(C)C,7.4,CHEMBL280398
ULXLHMVSQUDJFT-RJHNEXDJSA-N,CC(C)[C@H](COCc1ccccc1)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,8.1,CHEMBL21095
ULXLHMVSQUDJFT-UUZATUSFSA-N,CC(C)[C@@H](COCc1ccccc1)NC(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C,5.7,CHEMBL278823
ULZQPXCCYGSIEK-VNXDFUDDSA-N,CC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(C)=O)c3)[C@H](Cc3ccc4c(c3)N(C)CCO4)[C@H](O)[C@@H](O)[C@H]2Cc2ccc3c(c2)N(C)CCO3)c1,10.1,CHEMBL284097
UMAKHJJEZDCGNK-SISCPNMGSA-N,CCC(C)[C@H](NC(=O)[C@H](C(C)C)[C@@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)CCOCCOc1ccccc1)C(=O)NCc1nc2ccccc2[nH]1,8.4,CHEMBL366392
UMCNGYLNPWHQQB-ZQUGFSMTSA-N,CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,7.68,CHEMBL129106
UMDCQGGNNGRKRN-JEGXQRANSA-N,O=S1(=O)N(Cc2ccc(-c3cccs3)cc2)[C@@H](COc2ccccc2)[C@@H](O)[C@H](O)[C@H](COc2ccccc2)N1Cc1ccc(-c2cccs2)cc1,6.04,CHEMBL3350090
UMDCQGGNNGRKRN-JFDQHVTASA-N,O=S1(=O)N(Cc2ccc(-c3cccs3)cc2)[C@H](COc2ccccc2)[C@H](O)[C@@H](O)[C@@H](COc2ccccc2)N1Cc1ccc(-c2cccs2)cc1,6.04,CHEMBL345997
UMFTZASZHQPAME-NHWHBYNLSA-N,CC(C)(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](NCc1ccc(OCCN2CCOCC2)cc1)C(=O)N[C@H](CO)c1ccccc1,-2.0,CHEMBL146881
UMKGIYRNMMTPJS-RGXXHLTKSA-N,O=C1N(Cc2ccc(CO)cc2)[C@H](Cc2ccc3c(c2)OCCO3)[C@H](O)[C@@H](O)[C@@H](Cc2ccc3c(c2)OCCO3)N1Cc1ccc(CO)cc1,10.3,CHEMBL285042
UMMUIYBNMFNADT-UHFFFAOYSA-N,CC(=O)Nc1nc(CCC2(C(C)C)CC(=O)C(Sc3cc(C)c(CO)cc3C(C)(C)C)=C(O)O2)cs1,7.75,CHEMBL431976
UMNROTOYYWSPDV-KHQGQIEXSA-N,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)OC1CCCC1,9.48,CHEMBL101560
UMPZHMBRNGYJAP-UHFFFAOYSA-N,CCC(c1ccccc1)c1c(O)c2c(oc1=O)CCCCCCC2,7.23,CHEMBL132747
UMRUUWFGLGNQLI-QFIPXVFZSA-N,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,7.55,CHEMBL178424
UNBXKYWIOPBMGI-PDYHCXRVSA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)OC[C@@H]1O[C@@H]1COc1ccc([N+](=O)[O-])cc1,2.7447274948966935,CHEMBL97806
UNEUHPAMWQZDRU-LGCKKZMSSA-N,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)C(=O)Nc1ccc2ccccc2n1,7.28,CHEMBL106530
